11163
47   ( 3.46717, -0.879393)  ( 3.45781, -0.897663) 
46   ( 3.44388, -0.85112)  ( 3.46275, -0.864768) 
46   ( 3.44052, -0.838553)  ( 3.44388, -0.85112) 
46   ( 3.4497, -0.816303)  ( 3.44052, -0.838553) 
47   ( 3.42933, -0.795456)  ( 3.44659, -0.804294) 
47   ( 3.42149, -0.765423)  ( 3.42933, -0.795456) 
45   ( 3.79743, -1.15612)  ( 3.82187, -1.14986) 
45   ( 3.78933, -1.13439)  ( 3.79743, -1.15612) 
44   ( 3.75585, -1.13542)  ( 3.7728, -1.12478) 
45   ( 3.73934, -1.12689)  ( 3.75585, -1.13542) 
45   ( 3.73288, -1.10884)  ( 3.73934, -1.12689) 
45   ( 3.69897, -1.10912)  ( 3.71889, -1.10245) 
45   ( 3.68272, -1.10126)  ( 3.69897, -1.10912) 
45   ( 3.67793, -1.08269)  ( 3.68272, -1.10126) 
44   ( 3.64404, -1.08128)  ( 3.6596, -1.07318) 
45   ( 3.62302, -1.06939)  ( 3.64404, -1.08128) 
45   ( 3.62384, -1.05305)  ( 3.62302, -1.06939) 
44   ( 3.5888, -1.04788)  ( 3.60247, -1.03955) 
44   ( 3.56664, -1.03173)  ( 3.5888, -1.04788) 
45   ( 3.57075, -1.01652)  ( 3.56664, -1.03173) 
46   ( 3.53609, -1.00491)  ( 3.55079, -0.998931) 
46   ( 3.51659, -0.982737)  ( 3.53609, -1.00491) 
47   ( 3.52454, -0.969158)  ( 3.51659, -0.982737) 
46   ( 3.49422, -0.947555)  ( 3.5099, -0.946237) 
47   ( 3.48244, -0.922188)  ( 3.49422, -0.947555) 
47   ( 3.49256, -0.908288)  ( 3.48244, -0.922188) 
46   ( 3.46717, -0.879393)  ( 3.4853, -0.888432) 
47   ( 3.46275, -0.864768)  ( 3.46717, -0.879393) 
47   ( 3.47178, -0.843261)  ( 3.46275, -0.864768) 
46   ( 3.4497, -0.816303)  ( 3.46851, -0.831031) 
46   ( 3.44659, -0.804294)  ( 3.4497, -0.816303) 
47   ( 3.45583, -0.782219)  ( 3.44659, -0.804294) 
47   ( 3.42781, -0.760142)  ( 3.45271, -0.770273) 
47   ( 3.56898, -0.840473)  ( 3.55106, -0.830439) 
47   ( 3.55947, -0.857965)  ( 3.56898, -0.840473) 
47   ( 3.55795, -0.792317)  ( 3.53971, -0.768356) 
45   ( 3.54461, -0.8018)  ( 3.55795, -0.792317) 
45   ( 3.54397, -0.731837)  ( 3.5237, -0.70693) 
47   ( 3.53205, -0.742861)  ( 3.54397, -0.731837) 
46   ( 3.52592, -0.657658)  ( 3.5062, -0.647207) 
46   ( 3.51364, -0.68043)  ( 3.52592, -0.657658) 
46   ( 3.50003, -0.582127)  ( 3.4894, -0.583063) 
47   ( 3.51529, -0.614941)  ( 3.50003, -0.582127) 
47   ( 3.50709, -0.621323)  ( 3.51529, -0.614941) 
45   ( 3.74545, -1.02953)  ( 3.73614, -1.03454) 
45   ( 3.76594, -1.04703)  ( 3.74545, -1.02953) 
45   ( 3.75422, -1.05469)  ( 3.76594, -1.04703) 
45   ( 3.69539, -1.00506)  ( 3.68217, -1.00663) 
45   ( 3.71311, -1.01097)  ( 3.69539, -1.00506) 
45   ( 3.71828, -1.02554)  ( 3.71311, -1.01097) 
46   ( 3.64605, -0.98197)  ( 3.63943, -0.994337) 
46   ( 3.66061, -0.998707)  ( 3.64605, -0.98197) 
47   ( 3.57992, -0.909537)  ( 3.56829, -0.906606) 
45   ( 3.58345, -0.9175)  ( 3.57992, -0.909537) 
44   ( 3.58277, -0.92487)  ( 3.58345, -0.9175) 
46   ( 3.57956, -0.932375)  ( 3.58277, -0.92487) 
47   ( 3.55947, -0.857965)  ( 3.54981, -0.852287) 
46   ( 3.56498, -0.86564)  ( 3.55947, -0.857965) 
46   ( 3.56715, -0.876467)  ( 3.56498, -0.86564) 
47   ( 3.56217, -0.889347)  ( 3.56715, -0.876467) 
45   ( 3.54461, -0.8018)  ( 3.53379, -0.794165) 
45   ( 3.55525, -0.819758)  ( 3.54461, -0.8018) 
47   ( 3.55106, -0.830439)  ( 3.55525, -0.819758) 
47   ( 3.54619, -0.840306)  ( 3.55106, -0.830439) 
47   ( 3.53205, -0.742861)  ( 3.51799, -0.733533) 
47   ( 3.54076, -0.764851)  ( 3.53205, -0.742861) 
47   ( 3.53971, -0.768356)  ( 3.54076, -0.764851) 
47   ( 3.53072, -0.782317)  ( 3.53971, -0.768356) 
46   ( 3.51364, -0.68043)  ( 3.50193, -0.672729) 
46   ( 3.52866, -0.698213)  ( 3.51364, -0.68043) 
45   ( 3.5237, -0.70693)  ( 3.52866, -0.698213) 
45   ( 3.51483, -0.721501)  ( 3.5237, -0.70693) 
46   ( 3.50709, -0.621323)  ( 3.48881, -0.61816) 
46   ( 3.5062, -0.647207)  ( 3.50709, -0.621323) 
46   ( 3.49872, -0.660655)  ( 3.5062, -0.647207) 
44   ( 3.78015, -1.06017)  ( 3.76032, -1.0604) 
45   ( 3.78089, -1.06584)  ( 3.78015, -1.06017) 
45   ( 3.77277, -1.07873)  ( 3.78089, -1.06584) 
45   ( 3.71828, -1.02554)  ( 3.70394, -1.03088) 
45   ( 3.73614, -1.03454)  ( 3.71828, -1.02554) 
44   ( 3.7438, -1.05031)  ( 3.73614, -1.03454) 
45   ( 3.66061, -0.998707)  ( 3.6534, -1.00316) 
47   ( 3.66755, -0.999739)  ( 3.66061, -0.998707) 
46   ( 3.68217, -1.00663)  ( 3.66755, -0.999739) 
45   ( 3.68726, -1.02222)  ( 3.68217, -1.00663) 
46   ( 3.61678, -0.975944)  ( 3.6051, -0.978297) 
47   ( 3.62755, -0.978876)  ( 3.61678, -0.975944) 
47   ( 3.63078, -0.994202)  ( 3.62755, -0.978876) 
47   ( 3.57956, -0.932375)  ( 3.57039, -0.933258) 
47   ( 3.58418, -0.939129)  ( 3.57956, -0.932375) 
47   ( 3.58483, -0.942707)  ( 3.58418, -0.939129) 
46   ( 3.5856, -0.946705)  ( 3.58483, -0.942707) 
46   ( 3.58609, -0.949599)  ( 3.5856, -0.946705) 
47   ( 3.58634, -0.950723)  ( 3.58609, -0.949599) 
47   ( 3.57559, -0.960842)  ( 3.58634, -0.950723) 
47   ( 3.56217, -0.889347)  ( 3.54613, -0.885994) 
47   ( 3.56693, -0.896584)  ( 3.56217, -0.889347) 
47   ( 3.56829, -0.906606)  ( 3.56693, -0.896584) 
47   ( 3.56135, -0.919111)  ( 3.56829, -0.906606) 
47   ( 3.54619, -0.840306)  ( 3.52758, -0.827532) 
47   ( 3.54981, -0.852287)  ( 3.54619, -0.840306) 
47   ( 3.54028, -0.870008)  ( 3.54981, -0.852287) 
47   ( 3.53072, -0.782317)  ( 3.51192, -0.767613) 
47   ( 3.53379, -0.794165)  ( 3.53072, -0.782317) 
47   ( 3.52449, -0.815982)  ( 3.53379, -0.794165) 
47   ( 3.51483, -0.721501)  ( 3.49597, -0.706823) 
47   ( 3.51799, -0.733533)  ( 3.51483, -0.721501) 
47   ( 3.50879, -0.755609)  ( 3.51799, -0.733533) 
47   ( 3.49872, -0.660655)  ( 3.47332, -0.650592) 
47   ( 3.50193, -0.672729)  ( 3.49872, -0.660655) 
46   ( 3.49279, -0.69478)  ( 3.50193, -0.672729) 
45   ( 3.80101, -1.07337)  ( 3.78112, -1.08391) 
44   ( 3.81527, -1.0856)  ( 3.80101, -1.07337) 
44   ( 3.80931, -1.09944)  ( 3.81527, -1.0856) 
44   ( 3.7438, -1.05031)  ( 3.72375, -1.05672) 
44   ( 3.75422, -1.05469)  ( 3.7438, -1.05031) 
44   ( 3.76032, -1.0604)  ( 3.75422, -1.05469) 
44   ( 3.76384, -1.07557)  ( 3.76032, -1.0604) 
45   ( 3.68726, -1.02222)  ( 3.67157, -1.03026) 
45   ( 3.70394, -1.03088)  ( 3.68726, -1.02222) 
44   ( 3.70863, -1.0494)  ( 3.70394, -1.03088) 
47   ( 3.63078, -0.994202)  ( 3.62105, -0.999656) 
47   ( 3.63943, -0.994337)  ( 3.63078, -0.994202) 
45   ( 3.6534, -1.00316)  ( 3.63943, -0.994337) 
44   ( 3.65295, -1.01972)  ( 3.6534, -1.00316) 
46   ( 3.59131, -0.96708)  ( 3.57634, -0.963628) 
46   ( 3.59229, -0.968373)  ( 3.59131, -0.96708) 
47   ( 3.59741, -0.971362)  ( 3.59229, -0.968373) 
47   ( 3.59945, -0.972217)  ( 3.59741, -0.971362) 
46   ( 3.6051, -0.978297)  ( 3.59945, -0.972217) 
46   ( 3.60342, -0.986806)  ( 3.6051, -0.978297) 
47   ( 3.56135, -0.919111)  ( 3.54483, -0.918917) 
47   ( 3.57039, -0.933258)  ( 3.56135, -0.919111) 
47   ( 3.56368, -0.948514)  ( 3.57039, -0.933258) 
47   ( 3.54028, -0.870008)  ( 3.52227, -0.861337) 
47   ( 3.54613, -0.885994)  ( 3.54028, -0.870008) 
47   ( 3.53623, -0.900402)  ( 3.54613, -0.885994) 
47   ( 3.52449, -0.815982)  ( 3.50576, -0.801545) 
47   ( 3.52758, -0.827532)  ( 3.52449, -0.815982) 
46   ( 3.51838, -0.84846)  ( 3.52758, -0.827532) 
47   ( 3.50879, -0.755609)  ( 3.48995, -0.740883) 
47   ( 3.51192, -0.767613)  ( 3.50879, -0.755609) 
47   ( 3.50267, -0.789643)  ( 3.51192, -0.767613) 
45   ( 3.49279, -0.69478)  ( 3.4653, -0.685362) 
46   ( 3.49597, -0.706823)  ( 3.49279, -0.69478) 
46   ( 3.4868, -0.728879)  ( 3.49597, -0.706823) 
45   ( 3.80931, -1.09944)  ( 3.80026, -1.10536) 
45   ( 3.82936, -1.11846)  ( 3.80931, -1.09944) 
43   ( 3.808, -1.12522)  ( 3.81507, -1.12809) 
45   ( 3.76384, -1.07557)  ( 3.74476, -1.08241) 
45   ( 3.77277, -1.07873)  ( 3.76384, -1.07557) 
45   ( 3.78112, -1.08391)  ( 3.77277, -1.07873) 
45   ( 3.78407, -1.10091)  ( 3.78112, -1.08391) 
45   ( 3.75435, -1.10253)  ( 3.76682, -1.10796) 
44   ( 3.70863, -1.0494)  ( 3.69094, -1.05679) 
44   ( 3.72375, -1.05672)  ( 3.70863, -1.0494) 
45   ( 3.73116, -1.07619)  ( 3.72375, -1.05672) 
45   ( 3.69567, -1.07533)  ( 3.71136, -1.08292) 
44   ( 3.65295, -1.01972)  ( 3.63861, -1.0281) 
45   ( 3.67157, -1.03026)  ( 3.65295, -1.01972) 
44   ( 3.67343, -1.0477)  ( 3.67157, -1.03026) 
45   ( 3.63798, -1.04455)  ( 3.65781, -1.05577) 
47   ( 3.60342, -0.986806)  ( 3.58869, -0.993704) 
47   ( 3.62105, -0.999656)  ( 3.60342, -0.986806) 
46   ( 3.61892, -1.01566)  ( 3.62105, -0.999656) 
45   ( 3.58501, -1.00925)  ( 3.60493, -1.02377) 
46   ( 3.56368, -0.948514)  ( 3.54751, -0.95128) 
47   ( 3.57559, -0.960842)  ( 3.56368, -0.948514) 
47   ( 3.57609, -0.962359)  ( 3.57559, -0.960842) 
47   ( 3.57634, -0.963628)  ( 3.57609, -0.962359) 
47   ( 3.57163, -0.978667)  ( 3.57634, -0.963628) 
46   ( 3.54009, -0.965574)  ( 3.5564, -0.984118) 
46   ( 3.53623, -0.900402)  ( 3.51935, -0.89716) 
47   ( 3.54483, -0.918917)  ( 3.53623, -0.900402) 
46   ( 3.53559, -0.93262)  ( 3.54483, -0.918917) 
47   ( 3.50933, -0.911277)  ( 3.51954, -0.933283) 
46   ( 3.51838, -0.84846)  ( 3.49968, -0.835399) 
46   ( 3.52227, -0.861337)  ( 3.51838, -0.84846) 
47   ( 3.51279, -0.879213)  ( 3.52227, -0.861337) 
47   ( 3.49057, -0.856614)  ( 3.49472, -0.870372) 
47   ( 3.50267, -0.789643)  ( 3.48387, -0.774916) 
47   ( 3.50576, -0.801545)  ( 3.50267, -0.789643) 
46   ( 3.4965, -0.823507)  ( 3.50576, -0.801545) 
47   ( 3.47463, -0.796968)  ( 3.47773, -0.808924) 
47   ( 3.45877, -0.736257)  ( 3.46192, -0.748234) 
45   ( 3.4868, -0.728879)  ( 3.46922, -0.71942) 
46   ( 3.48995, -0.740883)  ( 3.4868, -0.728879) 
47   ( 3.48075, -0.762941)  ( 3.48995, -0.740883) 
45   ( 3.83808, -1.11623)  ( 3.82936, -1.11846) 
45   ( 3.85193, -1.12771)  ( 3.83808, -1.11623) 
45   ( 3.85079, -1.14567)  ( 3.85193, -1.12771) 
44   ( 3.83559, -1.1553)  ( 3.85079, -1.14567) 
44   ( 3.82187, -1.14986)  ( 3.83559, -1.1553) 
45   ( 3.81507, -1.12809)  ( 3.82187, -1.14986) 
45   ( 3.82936, -1.11846)  ( 3.81507, -1.12809) 
45   ( 3.78407, -1.10091)  ( 3.76682, -1.10796) 
45   ( 3.80026, -1.10536)  ( 3.78407, -1.10091) 
43   ( 3.808, -1.12522)  ( 3.80026, -1.10536) 
43   ( 3.78933, -1.13439)  ( 3.808, -1.12522) 
44   ( 3.7728, -1.12478)  ( 3.78933, -1.13439) 
44   ( 3.76682, -1.10796)  ( 3.7728, -1.12478) 
45   ( 3.73116, -1.07619)  ( 3.71136, -1.08292) 
45   ( 3.74476, -1.08241)  ( 3.73116, -1.07619) 
45   ( 3.75435, -1.10253)  ( 3.74476, -1.08241) 
45   ( 3.73288, -1.10884)  ( 3.75435, -1.10253) 
45   ( 3.71889, -1.10245)  ( 3.73288, -1.10884) 
45   ( 3.71136, -1.08292)  ( 3.71889, -1.10245) 
44   ( 3.67343, -1.0477)  ( 3.65781, -1.05577) 
44   ( 3.69094, -1.05679)  ( 3.67343, -1.0477) 
45   ( 3.69567, -1.07533)  ( 3.69094, -1.05679) 
45   ( 3.67793, -1.08269)  ( 3.69567, -1.07533) 
44   ( 3.6596, -1.07318)  ( 3.67793, -1.08269) 
44   ( 3.65781, -1.05577)  ( 3.6596, -1.07318) 
45   ( 3.61892, -1.01566)  ( 3.60493, -1.02377) 
44   ( 3.63861, -1.0281)  ( 3.61892, -1.01566) 
44   ( 3.63798, -1.04455)  ( 3.63861, -1.0281) 
45   ( 3.62384, -1.05305)  ( 3.63798, -1.04455) 
45   ( 3.60247, -1.03955)  ( 3.62384, -1.05305) 
45   ( 3.60493, -1.02377)  ( 3.60247, -1.03955) 
46   ( 3.57163, -0.978667)  ( 3.5564, -0.984118) 
47   ( 3.58869, -0.993704)  ( 3.57163, -0.978667) 
46   ( 3.58501, -1.00925)  ( 3.58869, -0.993704) 
45   ( 3.57075, -1.01652)  ( 3.58501, -1.00925) 
46   ( 3.55079, -0.998931)  ( 3.57075, -1.01652) 
46   ( 3.5564, -0.984118)  ( 3.55079, -0.998931) 
46   ( 3.53559, -0.93262)  ( 3.51954, -0.933283) 
45   ( 3.54751, -0.95128)  ( 3.53559, -0.93262) 
46   ( 3.54009, -0.965574)  ( 3.54751, -0.95128) 
47   ( 3.52454, -0.969158)  ( 3.54009, -0.965574) 
46   ( 3.5099, -0.946237)  ( 3.52454, -0.969158) 
46   ( 3.51954, -0.933283)  ( 3.5099, -0.946237) 
47   ( 3.51279, -0.879213)  ( 3.49472, -0.870372) 
46   ( 3.51935, -0.89716)  ( 3.51279, -0.879213) 
46   ( 3.50933, -0.911277)  ( 3.51935, -0.89716) 
47   ( 3.49256, -0.908288)  ( 3.50933, -0.911277) 
46   ( 3.4853, -0.888432)  ( 3.49256, -0.908288) 
46   ( 3.49472, -0.870372)  ( 3.4853, -0.888432) 
46   ( 3.4965, -0.823507)  ( 3.47773, -0.808924) 
46   ( 3.49968, -0.835399)  ( 3.4965, -0.823507) 
47   ( 3.49057, -0.856614)  ( 3.49968, -0.835399) 
47   ( 3.47178, -0.843261)  ( 3.49057, -0.856614) 
47   ( 3.46851, -0.831031)  ( 3.47178, -0.843261) 
47   ( 3.47773, -0.808924)  ( 3.46851, -0.831031) 
47   ( 3.48075, -0.762941)  ( 3.46192, -0.748234) 
47   ( 3.48387, -0.774916)  ( 3.48075, -0.762941) 
47   ( 3.47463, -0.796968)  ( 3.48387, -0.774916) 
47   ( 3.45583, -0.782219)  ( 3.47463, -0.796968) 
47   ( 3.45271, -0.770273)  ( 3.45583, -0.782219) 
47   ( 3.46192, -0.748234)  ( 3.45271, -0.770273) 
46   ( 3.46922, -0.71942)  ( 3.46262, -0.703142) 
46   ( 3.45877, -0.736257)  ( 3.46922, -0.71942) 
47   ( 3.43145, -0.728162)  ( 3.45877, -0.736257) 
50   ( 2.64729, -0.00131863)  ( 2.64421, -0.0094001) 
50   ( 2.64844, 0.00742077)  ( 2.64729, -0.00131863) 
47   ( 2.6368, -0.0160789)  ( 2.6293, -0.0362812) 
48   ( 2.64421, -0.0094001)  ( 2.6368, -0.0160789) 
49   ( 2.65807, -0.0147935)  ( 2.64421, -0.0094001) 
49   ( 2.64207, -0.0429754)  ( 2.64734, -0.0411275) 
48   ( 2.63419, -0.041843)  ( 2.64207, -0.0429754) 
49   ( 2.60607, -0.0452142)  ( 2.60166, -0.0583444) 
48   ( 2.61691, -0.037053)  ( 2.60607, -0.0452142) 
47   ( 2.6293, -0.0362812)  ( 2.61691, -0.037053) 
47   ( 2.63419, -0.041843)  ( 2.6293, -0.0362812) 
48   ( 2.62776, -0.0571304)  ( 2.63419, -0.041843) 
48   ( 2.6086, -0.0662211)  ( 2.62776, -0.0571304) 
48   ( 2.58224, -0.0592491)  ( 2.5699, -0.0755514) 
49   ( 2.60166, -0.0583444)  ( 2.58224, -0.0592491) 
48   ( 2.6086, -0.0662211)  ( 2.60166, -0.0583444) 
48   ( 2.60919, -0.0713237)  ( 2.6086, -0.0662211) 
49   ( 2.59545, -0.0936877)  ( 2.60919, -0.0713237) 
49   ( 2.58718, -0.0953484)  ( 2.59545, -0.0936877) 
49   ( 2.54272, -0.0870824)  ( 2.53926, -0.0943631) 
49   ( 2.55942, -0.0758677)  ( 2.54272, -0.0870824) 
48   ( 2.5699, -0.0755514)  ( 2.55942, -0.0758677) 
48   ( 2.58718, -0.0953484)  ( 2.5699, -0.0755514) 
48   ( 2.57685, -0.116096)  ( 2.58718, -0.0953484) 
47   ( 2.56362, -0.122034)  ( 2.57685, -0.116096) 
46   ( 2.5587, -0.131226)  ( 2.56362, -0.122034) 
46   ( 2.55028, -0.137684)  ( 2.5587, -0.131226) 
46   ( 2.53587, -0.14071)  ( 2.55028, -0.137684) 
45   ( 2.52631, -0.13712)  ( 2.53587, -0.14071) 
46   ( 2.52079, -0.131391)  ( 2.52631, -0.13712) 
47   ( 2.51775, -0.122626)  ( 2.52079, -0.131391) 
47   ( 2.51928, -0.110966)  ( 2.51775, -0.122626) 
46   ( 2.52727, -0.09995)  ( 2.51928, -0.110966) 
47   ( 2.53926, -0.0943631)  ( 2.52727, -0.09995) 
48   ( 2.56362, -0.122034)  ( 2.53926, -0.0943631) 
45   ( 2.658, 0.0526268)  ( 2.64476, 0.0467771) 
48   ( 2.64844, 0.00742077)  ( 2.66749, 0.0122974) 
48   ( 2.64035, 0.0171268)  ( 2.64844, 0.00742077) 
47   ( 2.61873, 0.0473067)  ( 2.61178, 0.0415991) 
47   ( 2.63611, 0.0488463)  ( 2.61873, 0.0473067) 
47   ( 2.64476, 0.0467771)  ( 2.63611, 0.0488463) 
47   ( 2.64035, 0.0171268)  ( 2.64476, 0.0467771) 
46   ( 2.6283, 0.0188116)  ( 2.64035, 0.0171268) 
46   ( 2.61811, 0.0265416)  ( 2.6283, 0.0188116) 
47   ( 2.61087, 0.0375031)  ( 2.61811, 0.0265416) 
46   ( 2.59747, 0.054917)  ( 2.57786, 0.0517346) 
46   ( 2.61178, 0.0415991)  ( 2.59747, 0.054917) 
47   ( 2.61087, 0.0375031)  ( 2.61178, 0.0415991) 
47   ( 2.59784, 0.0316512)  ( 2.61087, 0.0375031) 
47   ( 2.58139, 0.0334974)  ( 2.59784, 0.0316512) 
47   ( 2.57533, 0.0404638)  ( 2.58139, 0.0334974) 
47   ( 2.55274, 0.0711291)  ( 2.54546, 0.0686815) 
47   ( 2.57389, 0.0604041)  ( 2.55274, 0.0711291) 
47   ( 2.57786, 0.0517346)  ( 2.57389, 0.0604041) 
47   ( 2.57533, 0.0404638)  ( 2.57786, 0.0517346) 
47   ( 2.55103, 0.0348356)  ( 2.57533, 0.0404638) 
47   ( 2.53963, 0.0426544)  ( 2.55103, 0.0348356) 
46   ( 2.52574, 0.081183)  ( 2.51186, 0.0802636) 
46   ( 2.54546, 0.0686815)  ( 2.52574, 0.081183) 
47   ( 2.53963, 0.0426544)  ( 2.54546, 0.0686815) 
47   ( 2.52241, 0.0375477)  ( 2.53963, 0.0426544) 
47   ( 2.50556, 0.0431514)  ( 2.52241, 0.0375477) 
45   ( 2.50017, 0.04283)  ( 2.50556, 0.0431514) 
45   ( 2.48794, 0.0442088)  ( 2.50017, 0.04283) 
46   ( 2.4758, 0.0514943)  ( 2.48794, 0.0442088) 
46   ( 2.47039, 0.0612408)  ( 2.4758, 0.0514943) 
47   ( 2.46988, 0.0697312)  ( 2.47039, 0.0612408) 
47   ( 2.47261, 0.0770271)  ( 2.46988, 0.0697312) 
47   ( 2.47997, 0.0842639)  ( 2.47261, 0.0770271) 
47   ( 2.49532, 0.0873059)  ( 2.47997, 0.0842639) 
47   ( 2.50274, 0.0858064)  ( 2.49532, 0.0873059) 
47   ( 2.51186, 0.0802636)  ( 2.50274, 0.0858064) 
47   ( 2.50556, 0.0431514)  ( 2.51186, 0.0802636) 
46   ( 2.70064, 0.0703938)  ( 2.68984, 0.076373) 
45   ( 2.658, 0.0526268)  ( 2.68186, 0.0328602) 
45   ( 2.65941, 0.0583245)  ( 2.658, 0.0526268) 
47   ( 2.66128, 0.0668696)  ( 2.65941, 0.0583245) 
46   ( 2.67698, 0.0960329)  ( 2.66419, 0.101793) 
47   ( 2.68591, 0.0883252)  ( 2.67698, 0.0960329) 
46   ( 2.68984, 0.076373)  ( 2.68591, 0.0883252) 
46   ( 2.66128, 0.0668696)  ( 2.68984, 0.076373) 
46   ( 2.65778, 0.074977)  ( 2.66128, 0.0668696) 
46   ( 2.65576, 0.0926346)  ( 2.65778, 0.074977) 
47   ( 2.65996, 0.0999669)  ( 2.65576, 0.0926346) 
45   ( 2.66255, 0.130971)  ( 2.65405, 0.135886) 
45   ( 2.66752, 0.114438)  ( 2.66255, 0.130971) 
45   ( 2.66419, 0.101793)  ( 2.66752, 0.114438) 
46   ( 2.65996, 0.0999669)  ( 2.66419, 0.101793) 
45   ( 2.64393, 0.11268)  ( 2.65996, 0.0999669) 
44   ( 2.64425, 0.131656)  ( 2.64393, 0.11268) 
45   ( 2.65617, 0.159646)  ( 2.64569, 0.170751) 
45   ( 2.65405, 0.135886)  ( 2.65617, 0.159646) 
45   ( 2.64425, 0.131656)  ( 2.65405, 0.135886) 
44   ( 2.6335, 0.134631)  ( 2.64425, 0.131656) 
43   ( 2.61977, 0.15315)  ( 2.6335, 0.134631) 
44   ( 2.62086, 0.160027)  ( 2.61977, 0.15315) 
44   ( 2.64714, 0.188807)  ( 2.6399, 0.202896) 
45   ( 2.64569, 0.170751)  ( 2.64714, 0.188807) 
45   ( 2.62086, 0.160027)  ( 2.64569, 0.170751) 
45   ( 2.60487, 0.178476)  ( 2.62086, 0.160027) 
45   ( 2.60368, 0.191083)  ( 2.60487, 0.178476) 
44   ( 2.59633, 0.19917)  ( 2.60368, 0.191083) 
44   ( 2.59328, 0.207288)  ( 2.59633, 0.19917) 
45   ( 2.59404, 0.222249)  ( 2.59328, 0.207288) 
44   ( 2.5999, 0.230562)  ( 2.59404, 0.222249) 
44   ( 2.60658, 0.234418)  ( 2.5999, 0.230562) 
45   ( 2.61518, 0.235318)  ( 2.60658, 0.234418) 
45   ( 2.62579, 0.231497)  ( 2.61518, 0.235318) 
45   ( 2.63489, 0.220965)  ( 2.62579, 0.231497) 
45   ( 2.63854, 0.208379)  ( 2.63489, 0.220965) 
44   ( 2.6399, 0.202896)  ( 2.63854, 0.208379) 
44   ( 2.60368, 0.191083)  ( 2.6399, 0.202896) 
47   ( 2.73934, 0.0539082)  ( 2.73896, 0.0628647) 
46   ( 2.74034, 0.047153)  ( 2.73934, 0.0539082) 
47   ( 2.70064, 0.0703938)  ( 2.69869, 0.0397428) 
47   ( 2.71021, 0.0734131)  ( 2.70064, 0.0703938) 
47   ( 2.71673, 0.0778461)  ( 2.71021, 0.0734131) 
46   ( 2.74346, 0.070462)  ( 2.74576, 0.0939617) 
46   ( 2.73896, 0.0628647)  ( 2.74346, 0.070462) 
47   ( 2.71673, 0.0778461)  ( 2.73896, 0.0628647) 
47   ( 2.72228, 0.0868321)  ( 2.71673, 0.0778461) 
47   ( 2.74025, 0.0972254)  ( 2.72228, 0.0868321) 
45   ( 2.76344, 0.107446)  ( 2.76397, 0.124227) 
46   ( 2.75537, 0.0967662)  ( 2.76344, 0.107446) 
47   ( 2.74576, 0.0939617)  ( 2.75537, 0.0967662) 
47   ( 2.74025, 0.0972254)  ( 2.74576, 0.0939617) 
46   ( 2.73889, 0.110222)  ( 2.74025, 0.0972254) 
45   ( 2.74493, 0.122392)  ( 2.73889, 0.110222) 
45   ( 2.75631, 0.128765)  ( 2.74493, 0.122392) 
45   ( 2.78087, 0.131408)  ( 2.78837, 0.146249) 
45   ( 2.76397, 0.124227)  ( 2.78087, 0.131408) 
45   ( 2.75631, 0.128765)  ( 2.76397, 0.124227) 
45   ( 2.75422, 0.149161)  ( 2.75631, 0.128765) 
45   ( 2.76777, 0.163014)  ( 2.75422, 0.149161) 
45   ( 2.81083, 0.168479)  ( 2.81222, 0.177754) 
45   ( 2.79477, 0.150721)  ( 2.81083, 0.168479) 
45   ( 2.78837, 0.146249)  ( 2.79477, 0.150721) 
45   ( 2.76777, 0.163014)  ( 2.78837, 0.146249) 
45   ( 2.76638, 0.175337)  ( 2.76777, 0.163014) 
45   ( 2.77383, 0.191864)  ( 2.76638, 0.175337) 
45   ( 2.78017, 0.196741)  ( 2.77383, 0.191864) 
45   ( 2.78394, 0.210102)  ( 2.78017, 0.196741) 
45   ( 2.79344, 0.219711)  ( 2.78394, 0.210102) 
45   ( 2.80458, 0.223132)  ( 2.79344, 0.219711) 
45   ( 2.81356, 0.221688)  ( 2.80458, 0.223132) 
45   ( 2.81987, 0.217542)  ( 2.81356, 0.221688) 
45   ( 2.82506, 0.209316)  ( 2.81987, 0.217542) 
45   ( 2.82598, 0.196708)  ( 2.82506, 0.209316) 
45   ( 2.82099, 0.184975)  ( 2.82598, 0.196708) 
45   ( 2.81222, 0.177754)  ( 2.82099, 0.184975) 
45   ( 2.78017, 0.196741)  ( 2.81222, 0.177754) 
45   ( 2.74034, 0.047153)  ( 2.7178, 0.0328706) 
46   ( 2.75207, 0.0400487)  ( 2.74034, 0.047153) 
48   ( 2.76879, 0.00580596)  ( 2.78633, 0.0176907) 
49   ( 2.75721, 0.00383981)  ( 2.76879, 0.00580596) 
47   ( 2.75207, 0.0400487)  ( 2.74437, 0.0129849) 
47   ( 2.76224, 0.0415354)  ( 2.75207, 0.0400487) 
47   ( 2.77757, 0.0371022)  ( 2.76224, 0.0415354) 
47   ( 2.78517, 0.0300273)  ( 2.77757, 0.0371022) 
47   ( 2.81422, 0.0172335)  ( 2.82129, 0.0231655) 
46   ( 2.7973, 0.0138945)  ( 2.81422, 0.0172335) 
46   ( 2.78633, 0.0176907)  ( 2.7973, 0.0138945) 
47   ( 2.78517, 0.0300273)  ( 2.78633, 0.0176907) 
47   ( 2.79765, 0.0409134)  ( 2.78517, 0.0300273) 
46   ( 2.8199, 0.0377939)  ( 2.79765, 0.0409134) 
47   ( 2.84544, 0.0156018)  ( 2.85687, 0.0220721) 
